generator_type,name,available,bus,bus_number,active_power,reactive_power,rating,active_power_limits_min,active_power_limits_max,reactive_power_limits,base_power,prime_mover_type,fuel,operation_cost,ts_column_name,status,ramp_limits,time_limits,must_run,time_at_status,power_factor,lat,lon,plant_name,ext_id
ThermalStandard,generator-274812-4964307308,true,UNIV PK N;8U_274812,274812,49.2,20.833,53.428961144682575,42.804,49.2,"min=-5.0, max=20.833",71.176,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(169.71, [0.0, 34.0, 49.2], [4.991, 7.803000000000004]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 2898.0, 0.0)",NO_TS,true,"up=165.31199999999998, down=165.31199999999998","up=0.0, down=0.0",false,10000.0,,41.44212038,-87.75145265,University Park North,8
ThermalStandard,generator-344876-2002089895,false,1KINMDYMO G1_344876,344876,0.0,0.0,119.07980517283356,78.0,104.0,"min=-62.99999999999999, max=57.99999999999999",139.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(364.55, [0.0, 101.0, 104.0], [7.073, 22.333999999999985]), UnitSystem.NATURAL_UNITS = 2, 7.061, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 7176.0, 0.0)",NO_TS,false,"up=865.2800000000001, down=865.2800000000001","up=0.0, down=0.0",false,10000.0,,38.76,-89.01,Kinmundy,1
ThermalStandard,generator-274674-9446357808,false,JOLIET 9 ;6U_274674,274674,0.0,0.0,168.13100165049875,0.0,140.5,"min=-48.623, max=92.346",212.0,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(154.45694096326014, [0.0, 140.5], [7.004774092613068]), UnitSystem.NATURAL_UNITS = 2, 5.45, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 11099.5, 0.0)",NO_TS,false,"up=0.03313679245283019, down=0.03313679245283019","up=6.0, down=8.0",false,10000.0,,41.49,-88.11,,H
ThermalStandard,generator-274744-8149068837,true,AURORA EC;8P_274744,274744,45.0,-5.14,53.55834061096367,39.14999999999999,45.0,"min=-10.043, max=29.042999999999996",71.167,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(78.32, [0.0, 45.0], [7.390000000000001]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 3084.3, 0.0)",NO_TS,true,"up=160.92000000000002, down=160.92000000000002","up=0.0, down=0.0",false,10000.0,,41.81,-88.23,Aurora,8
ThermalStandard,generator-636762-4878977272,true,MOLINE 34G_636762,636762,14.999999999999998,-0.607,18.367362358270174,4.8,14.999999999999998,"min=-2.5, max=10.6",21.176,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(45.49, [0.0, 14.999999999999998], [7.116999999999998]), UnitSystem.NATURAL_UNITS = 2, 2.83, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 1104.0, 0.0)",NO_TS,true,"up=19.199999999999996, down=19.199999999999996","up=0.0, down=0.0",false,10000.0,,41.51,-90.49,Moline,4
ThermalStandard,generator-274725-2357150600,true,ZION EC  ;1P_274725,274725,164.99999999999997,83.99999999999999,185.15128949051365,100.0,164.99999999999997,"min=-55.0, max=83.99999999999999",197.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(532.84, [0.0, 164.99999999999997], [7.4430000000000005]), UnitSystem.NATURAL_UNITS = 2, 2.152, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 11730.0, 0.0)",NO_TS,true,"up=2243.9999999999995, down=2243.9999999999995","up=0.0, down=0.0",false,10000.0,,42.45,-87.81,Zion Energy Center,1
ThermalStandard,generator-274677-4978590807,false,POWERTON ;5U_274677,274677,0.0,0.0,877.5773359795704,0.0,769.0,"min=-266.69499999999994, max=422.825",992.0,ST,COAL,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(682.4, [0.0, 769.0], [10.327]), UnitSystem.NATURAL_UNITS = 2, 1.768, LinearCurve(0.0, 0.0), LinearCurve(2.8, 0.0)), 0.0, 99201.0, 0.0)",NO_TS,false,"up=11827.22, down=11827.22","up=24.0, down=12.0",false,10000.0,,40.54,-89.69,Powerton,5
ThermalStandard,generator-274661-3013382376,true,LASCO STA;2U_274661,274661,1135.9,194.781,1198.7317506431536,149.99999999999997,1135.9,"min=24.999999999999996, max=383.0",1355.4,ST,NUCLEAR,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(0.0, [0.0, 1135.9], [10.0]), UnitSystem.NATURAL_UNITS = 2, 0.445, LinearCurve(0.0, 0.0), LinearCurve(2.8, 0.0)), 0.0, 0.0, 0.0)",NO_TS,true,"up=0.008380551866607645, down=0.008380551866607645","up=48.0, down=48.0",false,10000.0,,41.24,-88.67,LaSalle Generating Station,2
ThermalStandard,generator-274752-3936092026,false,CRETE EC ;2U_274752,274752,0.0,0.0,97.03186280804877,0.0,75.19999999999999,"min=-22.24, max=61.32",101.8,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(275.92, [0.0, 75.19999999999999], [8.021999999999998]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 5299.2, 0.0)",NO_TS,false,"up=462.02879999999993, down=462.02879999999993","up=0.0, down=0.0",false,10000.0,,41.44,-87.63,Crete Energy Venture LLC,2
ThermalStandard,generator-274837-6957598457,true,EQUISTAR ; B_274837,274837,40.8,10.095,46.35342490043211,0.0,40.8,"min=-7.0, max=22.0",53.3,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(0.0, [0.0, 40.8], [5.871]), UnitSystem.NATURAL_UNITS = 2, 2.152, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 3223.2, 0.0)",NO_TS,true,"up=0.03827392120075047, down=0.03827392120075047","up=6.0, down=8.0",false,10000.0,,41.31,-88.37,Morris Cogeneration LLC,3
ThermalStandard,generator-274683-6696890586,false,WAUKEGAN ;8U_274683,274683,192.24,22.962999999999997,217.68171742247895,0.0,192.29999999999998,"min=5.426, max=102.01",207.0,ST,COAL,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(195.11, [0.0, 128.0, 192.29999999999998], [9.241, 12.483000000000002]), UnitSystem.NATURAL_UNITS = 2, 2.69, LinearCurve(0.0, 0.0), LinearCurve(2.8, 0.0)), 0.0, 25284.0, 0.0)",NO_TS,false,"up=753.8159999999999, down=753.8159999999999","up=24.0, down=12.0",false,10000.0,,42.38,-87.82,,H
ThermalStandard,generator-274676-9105034781,true,JOLIET 29;8U_274676,274676,65.65,135.49400000000003,316.50359486268087,0.0,264.0,"min=-5.657, max=174.58100000000002",340.0,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(373.2, [0.0, 264.0], [6.109]), UnitSystem.NATURAL_UNITS = 2, 5.45, LinearCurve(0.0, 0.0), LinearCurve(1.0, 0.0)), 0.0, 39500.0, 0.0)",NO_TS,true,"up=6600.000000000001, down=6600.000000000001","up=6.0, down=8.0",false,10000.0,,41.5,-88.13,,H
ThermalStandard,generator-276660-3842338016,true,AB1-122 CT2_276660,276660,566.944,-250.0,718.6160309929079,0.0,597.0,"min=-250.0, max=400.0",765.0,OT,OTHER,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(102.65143995290887, [0.0, 597.0], [10.129517763303534]), UnitSystem.NATURAL_UNITS = 2, 14.47, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 47163.0, 0.0)",NO_TS,true,"up=0.03901960784313726, down=0.03901960784313726","up=6.0, down=8.0",false,10000.0,,41.37278,-88.28128,,1
ThermalStandard,generator-274700-9735161609,true,CORDOVA  ;2C_274700,274700,160.0,30.731,187.36661922551733,0.0,160.0,"min=-54.99999999999999, max=97.5",210.5,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(0.0, [0.0, 160.0], [9.025]), UnitSystem.NATURAL_UNITS = 2, 2.152, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 12640.0, 0.0)",NO_TS,true,"up=0.03800475059382422, down=0.03800475059382422","up=6.0, down=8.0",false,10000.0,,41.71,-90.29,Cordova Energy,2
ThermalStandard,generator-276169-8211282524,true,Z1-107 E_276169,276169,2.6690000000000005,0.0,20.0,-20.0,20.0,"min=0.0, max=0.0",22.0,OT,OTHER,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(102.65143995290887, [0.0, 20.0], [10.129517763303532]), UnitSystem.NATURAL_UNITS = 2, 14.47, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 1580.0, 0.0)",NO_TS,true,"up=0.045454545454545456, down=0.045454545454545456","up=6.0, down=8.0",false,10000.0,,41.49196418921821,-88.1101440764858,,BA
ThermalStandard,generator-349890-364378941,true,1PANTHER CRK_349890,349890,44.5,-8.21,47.2784306000104,0.0,45.00000000000001,"min=-14.500000000000002, max=14.500000000000002",46.48,OT,OTHER,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(102.65143995290887, [0.0, 45.00000000000001], [10.129517763303534]), UnitSystem.NATURAL_UNITS = 2, 14.47, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 3555.0000000000005, 0.0)",NO_TS,true,"up=0.04840791738382101, down=0.04840791738382101","up=6.0, down=8.0",false,10000.0,,39.61,-90.83,,1
ThermalStandard,generator-274724-7011595813,false,RIVER EC ;11_274724,274724,0.0,0.0,174.55371666051687,105.0,162.0,"min=-45.0, max=65.0",184.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(298.52, [0.0, 162.0], [8.393]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 11385.0, 0.0)",NO_TS,false,"up=2138.4, down=2138.4","up=0.0, down=0.0",false,10000.0,,41.7,-87.57,Calumet Energy Team LLC,1
ThermalStandard,generator-349126-7327649403,true,1BALDWIN G1_349126,349126,629.5,145.947,733.5100544641498,270.0,631.0,"min=-108.5, max=374.00000000000006",733.0,ST,COAL,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(410.26, [0.0, 631.0], [9.574]), UnitSystem.NATURAL_UNITS = 2, 1.768, LinearCurve(0.0, 0.0), LinearCurve(2.8, 0.0)), 0.0, 82947.0, 0.0)",NO_TS,true,"up=8114.660000000001, down=8114.660000000001","up=24.0, down=12.0",false,10000.0,,38.21,-89.85,Baldwin Energy Complex,1
ThermalStandard,generator-274738-9395791211,true,AURORA EC;3P_274738,274738,152.0,19.795,174.64249196572982,50.0,152.0,"min=-51.0, max=86.0",212.67,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(552.26, [0.0, 152.0], [7.957]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 10798.5, 0.0)",NO_TS,true,"up=1903.0400000000002, down=1903.0400000000002","up=0.0, down=0.0",false,10000.0,,41.81,-88.23,Aurora,3
ThermalStandard,generator-274699-4302581831,true,CORDOVA  ;1C_274699,274699,160.0,30.731,187.1069213043708,0.0,160.0,"min=-56.570999999999984, max=97.0",210.5,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(1498.53, [0.0, 160.0], [3.8220000000000014]), UnitSystem.NATURAL_UNITS = 2, 2.152, LinearCurve(0.0, 0.0), LinearCurve(1.0, 0.0)), 0.0, 41159.0, 0.0)",NO_TS,true,"up=4168.0, down=4168.0","up=6.0, down=8.0",false,10000.0,,41.71,-90.29,Cordova Energy,1
ThermalStandard,generator-274765-9966816158,false,LEE CO EC;6U_274765,274765,0.0,0.0,95.25675829042262,45.0,85.1,"min=-20.0, max=42.8",102.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(325.5, [0.0, 57.0, 85.1], [7.693, 9.369000000000003]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 5313.0, 0.0)",NO_TS,false,"up=524.216, down=524.216","up=0.0, down=0.0",false,10000.0,,41.83,-89.41,Lee Energy Facility,6
ThermalStandard,generator-350168-7618406074,false,2REDBUD_350168,350168,0.0,0.0,13.601470508735444,2.0,13.0,"min=-4.0, max=4.0",100.0,CT,DISTILLATE_FUEL_OIL,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(29.34, [0.0, 13.0], [10.213000000000001]), UnitSystem.NATURAL_UNITS = 2, 11.508, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 897.0, 0.0)",NO_TS,false,"up=13.520000000000001, down=13.520000000000001","up=0.0, down=0.0",false,10000.0,,38.212919000000056,-89.98044500000036,Red Bud,1
ThermalStandard,generator-346946-1357614381,true,1J800GEN2_346946,346946,62.5,12.990000000000002,139.10086493260926,0.0,125.0,"min=-61.025, max=61.025",140.0,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(154.45694096326014, [0.0, 125.0], [7.004774092613067]), UnitSystem.NATURAL_UNITS = 2, 5.45, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 9875.0, 0.0)",NO_TS,true,"up=0.044642857142857144, down=0.044642857142857144","up=6.0, down=8.0",false,10000.0,,38.2,-88.17,,S2
ThermalStandard,generator-274656-5814705162,true,BYRON    ;1U_274656,274656,1168.5,132.996,1274.149225954323,700.0,1168.5,"min=112.0, max=508.00000000000006",1361.0,ST,NUCLEAR,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(0.0, [0.0, 1168.5], [10.0]), UnitSystem.NATURAL_UNITS = 2, 0.445, LinearCurve(0.0, 0.0), LinearCurve(2.8, 0.0)), 0.0, 0.0, 0.0)",NO_TS,true,"up=0.008585598824393827, down=0.008585598824393827","up=48.0, down=48.0",false,10000.0,,42.07,-89.29,Byron Generating Station,1
ThermalStandard,generator-276168-2403956594,true,Z1-106 E1_276168,276168,1.335,0.0,10.0,-10.0,10.0,"min=0.0, max=0.0",11.0,OT,OTHER,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(102.65143995290887, [0.0, 10.0], [10.129517763303534]), UnitSystem.NATURAL_UNITS = 2, 14.47, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 790.0, 0.0)",NO_TS,true,"up=0.045454545454545456, down=0.045454545454545456","up=6.0, down=8.0",false,10000.0,,41.89334717618885,-88.22430058729495,,BA
ThermalStandard,generator-347826-6122687562,true,1SHELBYCO_U5_347826,347826,44.0,0.522,47.16990566028302,30.0,44.0,"min=-13.0, max=17.0",71.2,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(4.97, [0.0, 44.0], [10.805]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 3036.0, 0.0)",NO_TS,true,"up=154.88, down=154.88","up=0.0, down=0.0",false,10000.0,,39.28,-88.48,Energy Shelby County,5
ThermalStandard,generator-349752-9117480252,false,1MEDINA2_349752,349752,0.0,0.0,11.803626561358165,0.0,11.5,"min=-2.66, max=2.66",14.25,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(16.62, [0.0, 11.5], [7.556]), UnitSystem.NATURAL_UNITS = 2, 2.83, LinearCurve(0.0, 0.0), LinearCurve(1.0, 0.0)), 0.0, 1106.0, 0.0)",NO_TS,false,"up=8.049999999999999, down=8.049999999999999","up=6.0, down=8.0",false,10000.0,,40.84,-89.56,Medina Valley,3
ThermalStandard,generator-274697-9447030468,false,ROCKY RD ;3P_274697,274697,0.0,0.0,31.90235101054466,20.3,27.6,"min=-10.0, max=15.999999999999998",46.13,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(117.87, [0.0, 27.6], [7.309]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 2035.5, 0.0)",NO_TS,false,"up=65.136, down=65.136","up=0.0, down=0.0",false,10000.0,,42.09,-88.24,Rocky Road Power LLC,3
ThermalStandard,generator-345501-3448592526,true,1PNKY 1_345501,345501,44.0,-9.223999999999998,49.060065226210206,23.0,44.0,"min=-26.0, max=21.7",71.2,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(125.11, [0.0, 44.0], [7.117000000000001]), UnitSystem.NATURAL_UNITS = 2, 4.369, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 3036.0, 0.0)",NO_TS,true,"up=154.88, down=154.88","up=0.0, down=0.0",false,10000.0,,38.11,-89.35,Pinckneyville,1
ThermalStandard,generator-274742-3120271359,true,AURORA EC;6P_274742,274742,45.0,-5.14,51.478150704935,39.14999999999999,45.0,"min=-13.000000000000002, max=25.0",71.167,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(60.35, [0.0, 45.0], [7.772]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 3105.0, 0.0)",NO_TS,true,"up=162.0, down=162.0","up=0.0, down=0.0",false,10000.0,,41.81,-88.23,Aurora,6
ThermalStandard,generator-638091-9480932719,false,GENESEO8_638091,638091,0.0,0.0,33.120386471175124,0.0,26.4,"min=0.0, max=20.0",26.4,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(76.0, [0.0, 11.0, 20.0, 26.4], [5.449999999999999, 8.043000000000003, 8.636999999999995]), UnitSystem.NATURAL_UNITS = 2, 2.83, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 1821.6, 0.0)",NO_TS,false,"up=55.7568, down=55.7568","up=0.0, down=0.0",false,10000.0,,41.45131738937454,-90.1478852560665,Geneseo,8
ThermalStandard,generator-350235-1956099814,true,1MARIONGEN5_350235,350235,83.03800000000001,-15.8,95.77917310146296,40.00000000000001,83.9,"min=-15.8, max=46.2",112.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(0.0, [0.0, 83.9], [13.513]), UnitSystem.NATURAL_UNITS = 2, 2.864, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 6628.1, 0.0)",NO_TS,true,"up=483.264, down=483.264","up=0.0, down=0.0",false,10000.0,,37.62,-88.95,Marion,5
ThermalStandard,generator-274717-798780005,true,NELSON EC;2C_274717,274717,169.6,-9.564,207.29881813459525,0.0,169.6,"min=-69.4, max=119.2",214.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(399.75, [0.0, 169.6], [7.181]), UnitSystem.NATURAL_UNITS = 2, 2.152, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 12006.0, 0.0)",NO_TS,true,"up=2360.832, down=2360.832","up=0.0, down=0.0",false,10000.0,,41.76,-89.61,Nelson Energy Center,C2
ThermalStandard,generator-274736-3513711057,true,ELWOOD EC;9P_274736,274736,150.0,36.111,154.28546373848704,110.0,150.0,"min=-5.0, max=36.111",234.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(607.38, [0.0, 144.0, 150.0], [7.086000000000001, 9.128000000000005]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 10350.0, 0.0)",NO_TS,true,"up=1800.0000000000002, down=1800.0000000000002","up=0.0, down=0.0",false,10000.0,,41.44,-88.12,Elwood Energy LLC,9
ThermalStandard,generator-349124-8649987903,true,1TILTON G3_349124,349124,46.39999999999999,0.10199999999999998,52.23944869540642,18.0,46.39999999999999,"min=-12.0, max=24.0",69.29,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(79.2, [0.0, 43.0, 46.39999999999999], [8.109, 9.805000000000005]), UnitSystem.NATURAL_UNITS = 2, 2.152, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 3174.0, 0.0)",NO_TS,true,"up=170.75199999999998, down=170.75199999999998","up=0.0, down=0.0",false,10000.0,,40.11,-87.65,Tilton,3
ThermalStandard,generator-349994-3811525255,true,1ALSEY G3-G4_349994,349994,16.0,0.49,19.303885619221848,2.1,16.0,"min=-5.000000000000001, max=10.8",24.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(56.08, [0.0, 16.0], [6.841]), UnitSystem.NATURAL_UNITS = 2, 2.83, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 1242.0, 0.0)",NO_TS,true,"up=23.04, down=23.04","up=0.0, down=0.0",false,10000.0,,39.59,-90.43,Alsey,4
ThermalStandard,generator-274740-826996360,true,AURORA EC;4P_274740,274740,152.0,19.795,176.64653973401232,0.0,152.0,"min=-51.0, max=90.0",212.67,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(1002.17, [0.0, 152.0], [4.416]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 10839.9, 0.0)",NO_TS,true,"up=1910.3359999999998, down=1910.3359999999998","up=0.0, down=0.0",false,10000.0,,41.81,-88.23,Aurora,4
ThermalStandard,generator-276642-8297433234,true,AC1-204 GEN2_276642,276642,615.9500000000002,79.811,743.2700737282512,0.0,615.9500000000002,"min=-260.00000000000006, max=416.00000000000006",755.0,OT,OTHER,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(102.65143995290887, [0.0, 615.9500000000002], [10.129517763303534]), UnitSystem.NATURAL_UNITS = 2, 14.47, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 48660.05000000001, 0.0)",NO_TS,true,"up=0.04079139072847683, down=0.04079139072847683","up=6.0, down=8.0",false,10000.0,,41.44,-88.12,,1
ThermalStandard,generator-274709-7135144580,true,KENDALL  ;3S_274709,274709,121.89999999999999,51.499,151.88978568685914,0.0,121.89999999999999,"min=-61.87099999999999, max=90.61399999999999",157.77,CC,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(0.0, [0.0, 121.89999999999999], [7.375]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.0, 0.0)), 0.0, 9630.099999999999, 0.0)",NO_TS,true,"up=0.03863218609368067, down=0.03863218609368067","up=6.0, down=8.0",false,10000.0,,41.48,-88.25,Kendall County Generation Facility,S3
ThermalStandard,generator-345998-1384173692,true,1GOSCK 1_345998,345998,72.0,14.353,82.36504112789599,50.0,72.0,"min=-28.0, max=40.0",114.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(195.51, [0.0, 72.0], [8.544]), UnitSystem.NATURAL_UNITS = 2, 4.262, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 4968.0, 0.0)",NO_TS,true,"up=414.71999999999997, down=414.71999999999997","up=0.0, down=0.0",false,10000.0,,40.04,-88.64,Goose Creek Energy Center,1
ThermalStandard,generator-350234-3545505640,false,1MARIONGEN4_350234,350234,0.0,0.0,211.0,0.0,0.0,"min=0.0, max=0.0",211.0,ST,COAL,"ThermalGenerationCost(CostCurve{LinearCurve}(LinearCurve(0.0, 0.0), UnitSystem.NATURAL_UNITS = 2, LinearCurve(0.0, 0.0)), 0.0, 0.0, 0.0)",NO_TS,false,"up=0.0, down=0.0","up=24.0, down=12.0",false,10000.0,,37.62,-88.95,Marion,4
ThermalStandard,generator-343550-2837714806,true,1DALMAN 32_343550,343550,76.1,7.512,80.10124842972174,47.99999999999999,76.1,"min=0.0, max=25.0",95.0,ST,COAL,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(31.82, [0.0, 76.1], [11.835]), UnitSystem.NATURAL_UNITS = 2, 2.182, LinearCurve(0.0, 0.0), LinearCurve(2.8, 0.0)), 0.0, 7998.0, 0.0)",NO_TS,true,"up=94.36399999999999, down=94.36399999999999","up=24.0, down=12.0",false,10000.0,,39.76,-89.6,Dallman,2
ThermalStandard,generator-274693-7984883696,false,ROCKY RD ;1P_274693,274693,0.0,0.0,106.98416338879319,71.19,100.6,"min=-20.0, max=36.404",148.0,CT,NATURAL_GAS,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(372.92, [0.0, 100.6], [8.383000000000001]), UnitSystem.NATURAL_UNITS = 2, 3.219, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 7100.1, 0.0)",NO_TS,false,"up=828.1392, down=828.1392","up=0.0, down=0.0",false,10000.0,,42.09,-88.24,Rocky Road Power LLC,1
ThermalStandard,generator-343554-127994336,false,1REYNOLD CT_343554,343554,0.0,0.0,16.64001201922643,0.0,13.3,"min=-5.0, max=10.0",20.7,CT,DISTILLATE_FUEL_OIL,"ThermalGenerationCost(FuelCurve{PiecewiseIncrementalCurve}(PiecewiseIncrementalCurve(42.99, [0.0, 13.3], [8.938]), UnitSystem.NATURAL_UNITS = 2, 11.508, LinearCurve(0.0, 0.0), LinearCurve(0.6, 0.0)), 0.0, 966.0, 0.0)",NO_TS,false,"up=14.896000000000004, down=14.896000000000004","up=0.0, down=0.0",false,10000.0,,39.8,-89.64,Reynolds,1
